instance_id,dataset,model,ground_truth_label,predicted_label,confidence,correct,model_refused,prompt_tokens,response_tokens,prompt_hash,jaccard_H_R,jaccard_H_CF,jaccard_H_RO,jaccard_R_CF,jaccard_R_RO,jaccard_CF_RO,overlap_H_R,overlap_H_CF,overlap_H_RO,overlap_R_CF,overlap_R_RO,overlap_CF_RO,rbo_H_RO,kendall_H_RO,normalized_kendall_H_RO,ecs,ecs_overlap,ecs_random,ecs_lift,ecs_random_weighted,ecs_lift_weighted,ecs_extraction_rationale,ecs_extraction_perturbation,ecs_primary_pairs,ecs_adj,ecs_adj_er,ecs_adj_ep,ecs_adj_rp,ecs_adj_n_components,ecs_adj_complete,n_degenerate_pairs,cf_flip_verified,cf_valid_first_attempt,cf_corrected,ro_self_corrected,cf_actual_label,highlighting_parsed,rationale_parsed,counterfactual_parsed,rank_ordering_parsed,cc3_size,cc4_size
sst2_validation_000422,sst2,eu.amazon.nova-pro-v1:0,positive,negative,0.9,False,False,1338,559,cb0b7f349e80cdaa,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.20669399999999993,,,0.7142857142857142,0.8,0.2097364285714292,0.504549285714285,0.2117107142857148,0.5025749999999993,0.6428571428571428,0.6428571428571428,4,0.7032168799723278,0.5548253199584918,0.5548253199584918,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,4,2
sst2_validation_000738,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,869,252,a508b8288dd1a8d3,0.2,0.25,0.5,0.25,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.29304099999999994,,,0.37333333333333335,0.6,0.39449166666666774,-0.02115833333333439,0.39824833333333426,-0.02491500000000091,0.35,0.4583333333333333,4,-0.059129304743339946,-0.20370370370370386,0.3421052631578947,-0.3157894736842107,3,True,0,True,True,False,False,negative,True,True,True,True,3,0
sst2_validation_000498,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1094,365,5f77cecbddbdff28,,,,0.375,0.375,0.5,,,,1.0,1.0,0.6666666666666666,,,,0.4166666666666667,0.8888888888888888,0.28932592592592304,0.12734074074074364,,,0.375,0.5,2,0.35384615384615387,,0.35384615384615387,,1,False,2,True,True,False,False,negative,False,True,True,True,2,2
sst2_validation_000105,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1310,487,efc09acfe33516ee,0.14285714285714285,0.42857142857142855,0.375,0.0,0.0,0.8,0.5,0.75,0.6,0.0,0.0,1.0,0.19121849999999996,,,0.2742857142857143,0.45,0.14890428571428418,0.12538142857143011,0.1529099603174588,0.1213757539682555,0.07142857142857142,0.6142857142857143,4,0.09877073570179323,-0.1565831172572746,0.7428216142889442,-0.28992628992628994,3,True,0,True,True,False,False,positive,True,True,True,True,3,0
sst2_validation_000663,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1119,420,3e0501d49276b7f2,0.3333333333333333,,0.6666666666666666,,0.3333333333333333,,0.6666666666666666,,0.8,,0.6666666666666666,,0.2879379999999999,0.6666666666666669,0.8333333333333335,0.3333333333333333,0.6666666666666666,0.2044000000000022,0.12893333333333112,0.20762380952381182,0.1257095238095215,0.3333333333333333,,2,0.3307984790874524,0.3307984790874524,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000059,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1257,482,ef03fe8639bb64ab,0.14285714285714285,0.375,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.6,0.4,0.5,0.5,0.8,0.32637699999999986,,,0.30357142857142855,0.5800000000000001,0.19307091269841226,0.11050051587301629,0.1920132539682536,0.11155817460317494,0.15476190476190477,0.5208333333333333,4,0.17927937492161958,0.06158008658008663,0.3626216745484085,0.11363636363636355,3,True,0,True,True,False,False,positive,True,True,True,True,2,1
sst2_validation_000711,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1454,440,0a1e6fc4ae0ca323,0.5,,0.3333333333333333,,0.3333333333333333,,1.0,,0.5,,0.75,,0.27481599999999995,,,0.41666666666666663,0.875,0.2264075757575688,0.19025909090909782,0.27300454545454106,0.14366212121212557,0.41666666666666663,,2,0.6956756143238182,0.6956756143238182,,,1,False,0,False,False,False,False,negative,True,True,False,True,2,2
sst2_validation_000180,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,938,298,86a21b281382b8f6,0.14285714285714285,,0.5,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,0.6666666666666666,,0.3066939999999999,,,0.23809523809523808,0.5,0.28805000000000236,-0.04995476190476428,0.2836547619047637,-0.045559523809525604,0.23809523809523808,,2,-0.13513513513513525,-0.13513513513513525,,,1,False,0,False,False,False,False,,True,True,False,True,1,1
sst2_validation_000504,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1060,262,3e2a43aacff308d6,0.75,,0.5,,0.75,,1.0,,0.6666666666666666,,1.0,,0.15367499999999998,,,0.75,1.0,0.75,0.0,0.75,0.0,0.75,,2,,,,,0,False,2,False,False,False,True,,True,True,False,True,2,2
sst2_validation_000530,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1139,408,075c01fb3fdca402,0.16666666666666666,0.25,0.6,0.2857142857142857,0.16666666666666666,0.25,0.3333333333333333,0.5,0.75,0.6666666666666666,0.3333333333333333,0.5,0.3781629999999999,1.0,1.0,0.22380952380952382,0.4666666666666666,0.20521972222222126,0.018589801587302557,0.2541566269841269,-0.03034710317460307,0.16666666666666666,0.25,4,0.1046156274690727,-0.0056258790436005245,0.021887824897400796,0.29758493655341783,3,True,0,True,True,False,False,negative,True,True,True,True,2,0
sst2_validation_000851,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1387,411,f00cf7ed019dc5c8,0.3333333333333333,0.4,0.3333333333333333,0.75,0.6,0.4,0.5,0.6666666666666666,0.5,1.0,0.75,0.6666666666666666,0.06344999999999999,,,0.4966666666666667,0.7166666666666666,0.21800166666666806,0.2786649999999986,0.22474261904762066,0.27192404761904604,0.4666666666666667,0.4,4,0.5515131344988861,0.29656274980015984,0.3579766536964981,1.0,3,True,0,True,True,False,True,positive,True,True,True,True,3,1
sst2_validation_000385,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1529,522,1f1be2e3447fe14c,0.5,0.125,0.25,0.125,0.25,0.75,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,0.2543769999999999,,,0.35,0.5666666666666667,0.19045621212120994,0.15954378787879003,0.19651670274170052,0.15348329725829946,0.375,0.4375,4,0.17537844161752714,0.2107262980542739,0.43846967559943584,-0.12306064880112831,3,True,0,True,True,False,True,positive,True,True,True,True,2,1
sst2_validation_000369,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1113,375,5c8ea6dfaeb7bad7,0.14285714285714285,0.25,0.3333333333333333,0.25,0.14285714285714285,0.6666666666666666,0.25,0.5,0.5,0.5,0.25,1.0,0.3066939999999999,,,0.29047619047619044,0.5,0.191500396825396,0.09897579365079445,0.2047823809523801,0.08569380952381034,0.14285714285714285,0.4583333333333333,4,0.2058143943597591,-0.032370291937679596,0.5499378250056522,0.09987565001130458,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
sst2_validation_000571,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1288,503,2be5ff1f01dfe9cd,0.6,0.2,0.2222222222222222,0.45454545454545453,0.25,0.1,1.0,0.3333333333333333,0.4,0.8333333333333334,0.6,0.2,0.07802999999999999,,,0.3209090909090909,0.5933333333333334,0.2957349222999248,0.025174168609166103,0.3151116533466576,0.0057974375624333385,0.425,0.15000000000000002,4,0.22560156850864554,0.3954142032065943,-0.15624763258675692,0.43763813490609926,3,True,0,True,True,False,False,positive,True,True,True,True,5,0
sst2_validation_000225,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.9,True,False,1153,405,6ec4befdae8c67a8,0.4,0.25,1.0,0.3333333333333333,0.4,0.25,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.26938799999999996,0.3333333333333334,0.6666666666666667,0.32666666666666666,0.8666666666666666,0.13457833333333374,0.19208833333333292,0.14108500000000054,0.18558166666666612,0.4,0.25,4,0.7859922178988327,0.3579766536964981,1.0,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
sst2_validation_000760,sst2,eu.amazon.nova-pro-v1:0,positive,negative,0.85,False,False,1238,481,f84131bf806f5b21,0.3333333333333333,,0.25,,0.7142857142857143,,0.6,,0.4,,1.0,,0.3066939999999999,,,0.5238095238095238,0.8,0.22204696969696275,0.3017625541125611,0.2215559523809455,0.30225357142857834,0.5238095238095238,,2,0.6157395058435335,0.6157395058435335,,,1,False,0,False,False,False,False,,True,True,False,True,2,2
sst2_validation_000718,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,944,285,f15b475f1b13d9c9,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.19304099999999996,,,0.8,0.8666666666666666,0.45900000000000485,0.3409999999999952,0.46520000000000444,0.3347999999999956,0.75,0.75,4,0.691358024691358,0.537037037037037,0.537037037037037,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,3,2
sst2_validation_000569,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1009,324,6050d43729a92012,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.16169399999999998,,,0.5999999999999999,0.8666666666666666,0.22473333333333195,0.3752666666666679,0.24505166666666645,0.3549483333333334,0.6666666666666666,0.5,4,0.7751004016064257,1.0,0.32530120481927705,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,2,2
sst2_validation_000436,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1116,269,aa8565930b325dea,0.6666666666666666,,0.5,,0.6666666666666666,,1.0,,0.6666666666666666,,1.0,,0.13545,,,0.6666666666666666,1.0,0.35081249999999864,0.315854166666668,0.3703958333333311,0.29627083333333554,0.6666666666666666,,2,1.0,1.0,,,1,False,0,False,False,False,True,,True,True,False,True,2,2
sst2_validation_000657,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,963,285,b68aba988a2aa373,0.6,,1.0,,0.6,,1.0,,1.0,,1.0,,0.32004099999999996,,,0.6,1.0,0.28805000000000236,0.3119499999999976,0.3904285714285797,0.2095714285714203,0.6,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
sst2_validation_000186,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1126,358,03efdf3e041c2db4,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.25,1.0,1.0,0.6666666666666666,0.5,1.0,0.5,0.29304099999999994,,,0.5166666666666666,0.8,0.1774,0.3392666666666666,0.18273333333333341,0.3339333333333332,0.6666666666666666,0.4583333333333333,4,0.5934065934065934,1.0,0.5714285714285714,0.2087912087912088,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
sst2_validation_000138,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1156,287,489ae369b1738fe7,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.27099999999999996,,,0.6,1.0,0.6000000000000018,-1.7763568394002505e-15,0.6000000000000018,-1.7763568394002505e-15,1.0,0.3333333333333333,4,,,,,0,False,5,True,True,False,True,negative,True,True,True,True,3,1
sst2_validation_000527,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1072,274,2002f4fb9ea38a9d,0.6666666666666666,,1.0,,0.6666666666666666,,1.0,,1.0,,1.0,,0.28067499999999995,,,0.6666666666666666,1.0,0.4646874999999935,0.20197916666667315,0.4645833333333267,0.20208333333333994,0.6666666666666666,,2,1.0,1.0,,,1,False,0,False,False,False,True,,True,True,False,True,2,2
sst2_validation_000301,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.85,True,False,1590,545,0877362b56c7e48b,0.5,,0.5714285714285714,,0.3333333333333333,,1.0,,0.8,,0.6666666666666666,,0.27740699999999996,0.6666666666666669,0.8333333333333335,0.41666666666666663,0.8333333333333333,0.11234136904761854,0.3043252976190481,0.11586964285714224,0.3007970238095244,0.41666666666666663,,2,0.7284130688448075,0.7284130688448075,,,1,False,0,False,False,False,True,,True,True,False,True,2,2
sst2_validation_000404,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1019,327,4c889b0316ef9915,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,0.29304099999999994,,,0.3952380952380953,0.7,0.22794000000000114,0.16729809523809414,0.237494285714287,0.1577438095238083,0.23809523809523808,0.6666666666666666,4,0.22539520652728187,-0.13513513513513525,1.0,-0.188679245283019,3,True,0,True,True,False,False,negative,True,True,True,True,2,1
sst2_validation_000394,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.85,True,False,1442,584,67a8763d00facc6b,0.2857142857142857,0.2,0.3333333333333333,0.16666666666666666,0.4,0.42857142857142855,1.0,0.4,0.6,0.5,1.0,0.6,0.2723415428571428,,,0.2961904761904762,0.7,0.13458872294372104,0.1616017532467552,0.14295634199133994,0.15323413419913628,0.34285714285714286,0.3142857142857143,4,0.45991131571699073,1.0,0.1496836236427049,0.23005032350826737,3,True,0,True,True,False,False,negative,True,True,True,True,3,1
sst2_validation_000810,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,961,280,03f7b238d7edcc3e,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.23804099999999995,,,0.7333333333333332,1.0,0.27661666666666646,0.4567166666666667,0.28676666666666606,0.4465666666666671,0.6666666666666666,0.6666666666666666,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,negative,True,True,True,True,2,2
sst2_validation_000640,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1080,369,06c19004ba3e7104,0.25,0.4,0.16666666666666666,0.0,0.3333333333333333,0.2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.20844999999999997,,,0.23666666666666666,0.6,0.1848916666666656,0.05177500000000107,0.18980333333333213,0.046863333333334534,0.29166666666666663,0.30000000000000004,4,0.15813806406729278,1.0,0.07441419220187835,-0.6000000000000001,3,True,0,True,True,False,False,negative,True,True,True,True,1,0
sst2_validation_000346,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1125,287,a51dc82a78286165,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.24399999999999994,,,0.7333333333333332,1.0,0.4482833333333289,0.28505000000000424,0.44811666666666267,0.2852166666666705,0.6666666666666666,0.6666666666666666,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,True,positive,True,True,True,True,2,2
sst2_validation_000662,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.95,True,False,1173,299,f50df45a27ac557e,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,0.25,1.0,1.0,0.6666666666666666,1.0,0.0,0.5,0.13545,,,0.35,0.7,0.21564166666666656,0.1343583333333334,0.21645833333333303,0.13354166666666695,0.16666666666666666,0.4583333333333333,4,0.48550724637681153,0.0,0.4565217391304347,1.0,3,True,0,True,True,False,True,positive,True,True,True,True,2,0
sst2_validation_000288,sst2,eu.amazon.nova-pro-v1:0,positive,positive,0.95,True,False,1199,486,e441a6d4b36800c8,0.625,,0.5714285714285714,,0.5,,0.8333333333333334,,0.8,,0.8,,0.09695699999999999,-0.6666666666666669,0.16666666666666657,0.5625,0.8166666666666667,0.23223917748917616,0.33026082251082384,0.23434108044732938,0.3281589195526706,0.5625,,2,0.5938887864858569,0.5938887864858569,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
sst2_validation_000735,sst2,eu.amazon.nova-pro-v1:0,negative,negative,0.9,True,False,1127,402,6a88cabc072f3a10,0.3333333333333333,0.25,0.6,0.0,0.14285714285714285,0.25,0.5,1.0,0.75,0.0,0.25,1.0,0.26504099999999997,,,0.1952380952380952,0.55,0.19300476190476315,0.0022333333333320604,0.1937288095238107,0.0015092857142845195,0.23809523809523808,0.25,4,0.03338788870703768,-0.09983633387888693,1.0,-0.8,3,True,0,True,True,False,False,positive,True,True,True,True,2,0
sst2_validation_000057,sst2,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.85,True,False,958,194,6a5038f481bc9a4e,0.0,,1.0,,0.0,,0.0,,1.0,,0.0,,0.32004099999999996,,,0.0,0.0,0.1683333333333325,-0.1683333333333325,0.17366666666666553,-0.17366666666666553,0.0,,2,-1.0,-1.0,,,1,False,0,False,False,False,False,,True,True,False,True,0,0
sst2_validation_000515,sst2,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.95,True,False,1367,282,e8b94b6ffa71bf91,,0.0,1.0,,,0.0,,0.0,1.0,,,0.0,0.18067499999999997,,,0.0,0.0,0.1255833333333347,-0.1255833333333347,0.1342500000000011,-0.1342500000000011,,0.0,2,-0.6000000000000001,,-0.6000000000000001,,1,False,0,True,True,False,True,positive,True,False,True,True,0,0
sst2_validation_000010,sst2,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,1434,301,d9ae1018167dba5e,0.42857142857142855,,0.5,,0.42857142857142855,,1.0,,0.6666666666666666,,1.0,,0.27481599999999995,,,0.42857142857142855,1.0,0.3613839285714339,0.06718749999999463,0.3693750000000059,0.059196428571422655,0.42857142857142855,,2,,,,,0,False,2,False,False,False,False,positive,True,True,False,True,2,2
sst2_validation_000438,sst2,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,1577,498,033021dbf6989281,0.2222222222222222,0.375,0.625,0.2,0.14285714285714285,0.6,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4134491276785714,0.7999999999999999,0.8999999999999999,0.30801587301587297,0.6666666666666666,0.11203809523809456,0.19597777777777842,0.11676087301587232,0.19125500000000065,0.18253968253968253,0.4875,4,0.4504883166573484,0.23065847170399034,1.0,0.12080647826805488,3,True,0,True,True,False,False,negative,True,True,True,True,3,1
sst2_validation_000408,sst2,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.95,True,False,1522,351,3aab3e7f7505da96,0.25,0.5,0.6,0.0,0.25,0.5,1.0,1.0,0.75,0.0,1.0,1.0,0.25367499999999993,,,0.3,0.8,0.09138999999999928,0.2086100000000007,0.10007999999999913,0.19992000000000087,0.25,0.5,4,0.611111111111111,1.0,1.0,-0.16666666666666666,3,True,0,True,True,False,True,positive,True,True,True,True,3,0
sst2_validation_000335,sst2,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.95,True,False,1266,345,fba0adec78e4babf,0.6,,1.0,,0.6,,1.0,,1.0,,1.0,,0.26428499999999994,0.39999999999999997,0.7,0.6,1.0,0.2044000000000022,0.3955999999999978,0.22380000000000233,0.37619999999999765,0.6,,2,1.0,1.0,,,1,False,0,False,False,False,False,,True,True,False,True,3,3
sst2_validation_000468,sst2,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,1273,246,7128dbb458acfa5f,0.25,0.6666666666666666,1.0,0.0,0.25,0.6666666666666666,0.5,1.0,1.0,0.0,0.5,1.0,0.28067499999999995,,,0.3666666666666666,0.6,0.23475000000000032,0.13191666666666627,0.23730000000000034,0.12936666666666624,0.25,0.6666666666666666,4,0.2559259259259259,0.027777777777777683,1.0,-0.25999999999999995,3,True,0,True,True,False,True,negative,True,True,True,True,3,0
sst2_validation_000340,sst2,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.98,True,False,1296,334,a1c53af28147386e,0.6,0.75,0.6,0.75,0.6,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.23804099999999995,,,0.6900000000000001,0.9,0.24950500000000142,0.44049499999999864,0.2740509523809535,0.41594904761904655,0.6,0.75,4,0.817198283902257,0.4515948517067711,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,3,3
sst2_validation_000170,sst2,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.95,True,False,1198,209,cf60c147640b2271,0.6666666666666666,0.3333333333333333,1.0,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.225675,,,0.5,1.0,0.33689166666666187,0.16310833333333813,0.34714999999999474,0.15285000000000526,0.6666666666666666,0.3333333333333333,4,1.0,1.0,,1.0,2,False,2,True,True,False,True,negative,True,True,True,True,2,1
sst2_validation_000594,sst2,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,1635,403,b272b56859a7c18f,0.25,0.6666666666666666,0.42857142857142855,0.25,0.42857142857142855,0.6666666666666666,0.4,0.8,0.6,0.4,0.6,0.8,0.32004099999999996,,,0.4523809523809524,0.6,0.20031547619047346,0.2520654761904789,0.20658134920634677,0.2457996031746056,0.3392857142857143,0.6666666666666666,4,0.2742243907750308,0.17514239634158793,0.5838556233795398,0.06367515260396468,3,True,0,True,True,False,True,negative,True,True,True,True,3,2
sst2_validation_000787,sst2,qwen.qwen3-235b-a22b-2507-v1:0,negative,negative,0.95,True,False,1076,243,f5043880e0e87da9,0.6666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3380409999999999,,,0.5,1.0,0.1823250000000006,0.3176749999999994,0.19172500000000053,0.30827499999999947,0.6666666666666666,0.3333333333333333,4,1.0,1.0,1.0,1.0,3,True,0,True,True,False,False,positive,True,True,True,True,2,1
sst2_validation_000275,sst2,qwen.qwen3-235b-a22b-2507-v1:0,positive,positive,0.98,True,False,990,236,810cf2c2d7411208,0.375,,0.5,,0.375,,1.0,,0.6666666666666666,,1.0,,0.27481599999999995,,,0.375,1.0,0.375,0.0,0.4285714285714383,-0.05357142857143832,0.375,,2,,,,,0,False,2,False,False,False,False,,True,True,False,True,2,2
